STATION,DATE,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindDirection,HourlyWindSpeed
USW00014763,2024;09;11;05,FM-16,343,44,93,0,0
USW00014763,2024;09;11;05,FM-16,343,44,89,0,0
USW00014763,2024;09;11;05,FM-16,343,43,93,0,0
USW00014763,2024;09;11;05,FM-15,343,43,97,0,0
USW00014763,2024;09;11;06,FM-16,343,43,97,0,0
USW00014763,2024;09;11;06,FM-16,343,45,97,0,0
USW00014763,2024;09;11;06,FM-16,343,45,100,0,0
USW00014763,2024;09;11;06,FM-16,343,46,96,0,0
USW00014763,2024;09;11;06,FM-15,343,48,93,0,0
USW00014763,2024;09;11;07,FM-16,343,52,83,0,0
USW00014763,2024;09;11;07,FM-15,343,54,80,0,0
USW00014763,2024;09;11;08,FM-15,343,60,67,0,0
USW00014763,2024;09;11;09,FM-15,343,66,54,0,0
USW00014763,2024;09;11;10,FM-15,343,69,47,0,0
USW00014763,2024;09;11;11,FM-15,343,70,46,0,0
USW00014763,2024;09;11;12,FM-15,343,72,38,VRB,3
USW00014763,2024;09;11;13,FM-15,343,73,38,250,7
USW00014763,2024;09;11;14,FM-15,343,73,38,VRB,3
USW00014763,2024;09;11;15,FM-15,343,73,40,VRB,3
USW00014763,2024;09;11;16,FM-15,343,71,47,210,3
USW00014763,2024;09;11;17,FM-15,343,65,68,220,3
USW00014763,2024;09;11;18,FM-15,343,57,83,0,0
USW00014763,2024;09;11;19,FM-15,343,55,87,0,0
USW00014763,2024;09;11;20,FM-15,343,54,90,0,0
USW00014763,2024;09;11;21,FM-15,343,51,92,0,0
USW00014763,2024;09;11;22,FM-15,343,50,93,0,0
USW00014763,2024;09;11;23,FM-16,343,50,93,0,0
USW00014763,2024;09;11;23,FM-15,343,50,93,0,0
USW00014763,2024;09;12;00,SOD,,,,,
USW00014763,2024;09;12;00,FM-16,343,49,93,0,0
USW00014763,2024;09;12;00,FM-16,343,49,93,0,0
USW00014763,2024;09;12;00,FM-16,343,48,96,0,0
USW00014763,2024;09;12;00,FM-15,343,49,93,0,0
USW00014763,2024;09;12;01,FM-16,343,48,94,0,0
USW00014763,2024;09;12;01,FM-15,343,48,93,0,0
USW00014763,2024;09;12;02,FM-16,343,49,93,0,0
USW00014763,2024;09;12;02,FM-16,343,47,97,0,0
USW00014763,2024;09;12;02,FM-16,343,46,93,0,0
USW00014763,2024;09;12;02,FM-15,343,47,93,0,0
USW00014763,2024;09;12;03,FM-16,343,47,93,0,0
USW00014763,2024;09;12;03,FM-16,343,46,93,0,0
USW00014763,2024;09;12;03,FM-15,343,46,96,0,0
USW00014763,2024;09;12;04,FM-16,343,47,93,0,0
USW00014763,2024;09;12;04,FM-16,343,47,93,0,0
USW00014763,2024;09;12;04,FM-16,343,47,93,0,0
USW00014763,2024;09;12;04,FM-16,343,47,93,0,0
USW00014763,2024;09;12;04,FM-16,343,47,93,0,0
USW00014763,2024;09;12;04,FM-16,343,46,93,0,0
USW00014763,2024;09;12;04,FM-15,343,45,97,0,0
USW00014763,2024;09;12;05,FM-16,343,46,96,0,0
USW00014763,2024;09;12;05,FM-16,343,45,97,0,0
USW00014763,2024;09;12;05,FM-16,343,45,97,0,0
USW00014763,2024;09;12;05,FM-16,343,45,97,0,0
USW00014763,2024;09;12;05,FM-16,343,45,97,0,0
USW00014763,2024;09;12;05,FM-15,343,46,93,0,0
USW00014763,2024;09;12;06,FM-16,343,49,93,0,0
USW00014763,2024;09;12;06,FM-15,343,50,93,0,0
USW00014763,2024;09;12;07,FM-15,343,55,87,0,0
USW00014763,2024;09;12;08,FM-15,343,62,73,0,0
USW00014763,2024;09;12;09,FM-15,343,68,65,0,0
USW00014763,2024;09;12;10,FM-15,343,72,53,250,8
USW00014763,2024;09;12;11,FM-15,343,74,50,240,7
USW00014763,2024;09;12;12,FM-15,343,75,52,220,8
USW00014763,2024;09;12;13,FM-15,343,76,48,VRB,5
USW00014763,2024;09;12;14,FM-15,343,77,47,0,0
USW00014763,2024;09;12;15,FM-15,343,77,47,0,0
USW00014763,2024;09;12;16,FM-15,343,74,54,180,5
USW00014763,2024;09;12;17,FM-15,343,70,66,210,3
USW00014763,2024;09;12;18,FM-15,343,64,84,260,6
USW00014763,2024;09;12;19,FM-15,343,61,87,0,0
USW00014763,2024;09;12;20,FM-15,343,58,93,0,0
USW00014763,2024;09;12;21,FM-15,343,57,93,0,0
USW00014763,2024;09;12;22,FM-15,343,56,97,0,0
USW00014763,2024;09;12;22,FM-16,343,56,93,0,0
USW00014763,2024;09;12;23,FM-16,343,56,97,0,0
USW00014763,2024;09;12;23,FM-16,343,56,93,0,0
USW00014763,2024;09;12;23,FM-16,343,55,96,0,0
USW00014763,2024;09;12;23,FM-16,343,55,94,0,0
USW00014763,2024;09;12;23,FM-15,343,55,96,0,0
USW00014763,2024;09;13;00,SOD,,,,,
USW00014763,2024;09;13;00,FM-16,343,55,93,0,0
USW00014763,2024;09;13;00,FM-16,343,56,93,0,0
USW00014763,2024;09;13;00,FM-15,343,54,97,0,0
USW00014763,2024;09;13;00,FM-16,343,53,96,0,0
USW00014763,2024;09;13;01,FM-16,343,54,97,0,0
USW00014763,2024;09;13;01,FM-16,343,54,97,0,0
USW00014763,2024;09;13;01,FM-16,343,53,96,0,0
USW00014763,2024;09;13;01,FM-16,343,54,93,0,0
USW00014763,2024;09;13;01,FM-16,343,53,96,0,0
USW00014763,2024;09;13;01,FM-16,343,53,96,0,0
USW00014763,2024;09;13;01,FM-16,343,54,94,0,0
USW00014763,2024;09;13;01,FM-15,343,53,96,0,0
USW00014763,2024;09;13;02,FM-16,343,54,97,0,0
USW00014763,2024;09;13;02,FM-16,343,53,96,0,0
USW00014763,2024;09;13;02,FM-16,343,53,96,0,0
USW00014763,2024;09;13;02,FM-15,343,52,100,0,0
USW00014763,2024;09;13;03,FM-16,343,52,100,0,0
USW00014763,2024;09;13;03,FM-16,343,52,100,0,0
USW00014763,2024;09;13;03,FM-16,343,52,97,0,0
USW00014763,2024;09;13;03,FM-16,343,52,97,0,0
USW00014763,2024;09;13;03,FM-16,343,52,97,0,0
USW00014763,2024;09;13;03,FM-16,343,53,96,0,0
USW00014763,2024;09;13;03,FM-16,343,52,94,0,0
USW00014763,2024;09;13;03,FM-15,343,51,100,0,0
USW00014763,2024;09;13;04,FM-16,343,52,97,0,0
USW00014763,2024;09;13;04,FM-16,343,52,97,0,0
USW00014763,2024;09;13;04,FM-16,343,52,97,0,0
USW00014763,2024;09;13;04,FM-16,343,52,97,0,0
USW00014763,2024;09;13;04,FM-16,343,51,96,0,0
USW00014763,2024;09;13;04,FM-16,343,51,96,0,0
USW00014763,2024;09;13;04,FM-16,343,52,94,0,0
USW00014763,2024;09;13;04,FM-15,343,51,96,0,0
USW00014763,2024;09;13;05,FM-16,343,50,100,0,0
USW00014763,2024;09;13;05,FM-16,343,50,96,0,0
USW00014763,2024;09;13;05,FM-16,343,50,100,0,0
USW00014763,2024;09;13;05,FM-16,343,51,96,0,0
USW00014763,2024;09;13;05,FM-16,343,51,96,0,0
USW00014763,2024;09;13;05,FM-16,343,51,96,0,0
USW00014763,2024;09;13;05,FM-16,343,52,94,0,0
USW00014763,2024;09;13;05,FM-15,343,51,100,0,0
USW00014763,2024;09;13;06,FM-16,343,50,100,0,0
USW00014763,2024;09;13;06,FM-16,343,52,100,0,0
USW00014763,2024;09;13;06,FM-16,343,53,100,0,0
USW00014763,2024;09;13;06,FM-16,343,54,100,0,0
USW00014763,2024;09;13;06,FM-15,343,54,97,0,0
USW00014763,2024;09;13;07,FM-16,343,54,100,0,0
USW00014763,2024;09;13;07,FM-16,343,55,96,0,0
USW00014763,2024;09;13;07,FM-16,343,55,100,0,0
USW00014763,2024;09;13;07,FM-16,343,58,93,0,0
USW00014763,2024;09;13;07,FM-15,343,59,93,0,0
USW00014763,2024;09;13;08,FM-15,343,65,81,0,0
USW00014763,2024;09;13;09,FM-15,343,72,66,0,0
USW00014763,2024;09;13;10,FM-15,343,75,60,300,3
USW00014763,2024;09;13;11,FM-15,343,77,56,310,5
USW00014763,2024;09;13;12,FM-15,343,79,50,270,7
USW00014763,2024;09;13;13,FM-15,343,79,50,290,7
USW00014763,2024;09;13;14,FM-15,343,78,52,VRB,3
USW00014763,2024;09;13;15,FM-15,343,79,52,320,6
USW00014763,2024;09;13;16,FM-15,343,77,50,320,5
USW00014763,2024;09;13;17,FM-15,343,71,61,0,0
USW00014763,2024;09;13;18,FM-15,343,65,78,0,0
USW00014763,2024;09;13;19,FM-15,343,62,84,0,0
USW00014763,2024;09;13;20,FM-15,343,62,84,0,0
USW00014763,2024;09;13;21,FM-15,343,59,90,0,0
USW00014763,2024;09;13;22,FM-15,343,58,93,0,0
USW00014763,2024;09;13;23,FM-16,343,56,97,0,0
USW00014763,2024;09;13;23,FM-16,343,55,100,0,0
USW00014763,2024;09;13;23,FM-15,343,56,97,0,0
USW00014763,2024;09;14;00,SOD,,,,,
USW00014763,2024;09;14;00,FM-16,343,57,93,0,0
USW00014763,2024;09;14;00,FM-16,343,56,97,0,0
USW00014763,2024;09;14;00,FM-16,343,55,100,0,0
USW00014763,2024;09;14;00,FM-16,343,56,97,0,0
USW00014763,2024;09;14;00,FM-16,343,56,97,0,0
USW00014763,2024;09;14;00,FM-16,343,56,97,0,0
USW00014763,2024;09;14;00,FM-16,343,55,100,0,0
USW00014763,2024;09;14;00,FM-16,343,55,100,0,0
USW00014763,2024;09;14;00,FM-15,343,56,97,0,0
USW00014763,2024;09;14;01,FM-16,343,55,100,0,0
USW00014763,2024;09;14;01,FM-16,343,55,96,0,0
USW00014763,2024;09;14;01,FM-16,343,55,93,0,0
USW00014763,2024;09;14;01,FM-15,343,55,96,0,0
USW00014763,2024;09;14;02,FM-16,343,55,96,0,0
USW00014763,2024;09;14;02,FM-16,343,54,100,0,0
USW00014763,2024;09;14;02,FM-16,343,55,96,0,0
USW00014763,2024;09;14;02,FM-16,343,54,97,0,0
USW00014763,2024;09;14;02,FM-16,343,54,97,0,0
USW00014763,2024;09;14;02,FM-16,343,54,100,0,0
USW00014763,2024;09;14;02,FM-16,343,54,100,0,0
USW00014763,2024;09;14;02,FM-15,343,55,93,0,0
USW00014763,2024;09;14;03,FM-16,343,52,100,0,0
USW00014763,2024;09;14;03,FM-16,343,54,97,0,0
USW00014763,2024;09;14;03,FM-16,343,53,93,0,0
USW00014763,2024;09;14;03,FM-15,343,53,96,0,0
USW00014763,2024;09;14;04,FM-16,343,54,97,0,0
USW00014763,2024;09;14;04,FM-16,343,53,96,0,0
USW00014763,2024;09;14;04,FM-16,343,54,97,0,0
USW00014763,2024;09;14;04,FM-16,343,53,100,0,0
USW00014763,2024;09;14;04,FM-16,343,52,97,0,0
USW00014763,2024;09;14;04,FM-16,343,51,100,0,0
USW00014763,2024;09;14;04,FM-16,343,52,100,0,0
USW00014763,2024;09;14;04,FM-15,343,51,100,0,0
USW00014763,2024;09;14;05,FM-16,343,53,96,0,0
USW00014763,2024;09;14;05,FM-16,343,53,96,0,0
USW00014763,2024;09;14;05,FM-16,343,53,96,0,0
USW00014763,2024;09;14;05,FM-16,343,54,93,0,0
USW00014763,2024;09;14;05,FM-16,343,53,100,0,0
USW00014763,2024;09;14;05,FM-16,343,54,100,0,0
USW00014763,2024;09;14;05,FM-16,343,54,100,0,0
USW00014763,2024;09;14;05,FM-15,343,53,96,0,0
USW00014763,2024;09;14;06,FM-16,343,54,100,0,0
USW00014763,2024;09;14;06,FM-16,343,56,97,0,0
USW00014763,2024;09;14;06,FM-15,343,57,96,0,0
USW00014763,2024;09;14;07,FM-15,343,64,84,0,0
USW00014763,2024;09;14;08,FM-15,343,71,68,0,0
USW00014763,2024;09;14;09,FM-15,343,75,62,VRB,3
USW00014763,2024;09;14;10,FM-15,343,78,56,VRB,6
USW00014763,2024;09;14;11,FM-15,343,79,50,170,5
USW00014763,2024;09;14;12,FM-15,343,80,47,VRB,5
USW00014763,2024;09;14;13,FM-15,343,80,44,0,0
USW00014763,2024;09;14;14,FM-15,343,79,47,0,0
USW00014763,2024;09;14;15,FM-15,343,79,47,VRB,3
USW00014763,2024;09;14;16,FM-15,343,74,67,0,0
USW00014763,2024;09;14;17,FM-15,343,69,73,0,0
USW00014763,2024;09;14;18,FM-15,343,65,76,0,0
USW00014763,2024;09;14;19,FM-15,343,61,87,0,0
USW00014763,2024;09;14;20,FM-15,343,60,90,0,0
USW00014763,2024;09;14;21,FM-15,343,57,96,0,0
USW00014763,2024;09;14;22,FM-15,343,58,93,0,0
USW00014763,2024;09;14;23,FM-16,343,57,94,0,0
USW00014763,2024;09;14;23,FM-15,343,57,96,0,0
USW00014763,2024;09;14;23,FM-16,343,57,96,0,0
USW00014763,2024;09;15;00,SOD,,,,,
USW00014763,2024;09;15;00,FM-16,343,57,96,0,0
USW00014763,2024;09;15;00,FM-16,343,57,96,0,0
USW00014763,2024;09;15;00,FM-16,343,57,96,0,0
USW00014763,2024;09;15;00,FM-16,343,57,94,0,0
USW00014763,2024;09;15;00,FM-15,343,57,96,0,0
USW00014763,2024;09;15;01,FM-16,343,56,97,0,0
USW00014763,2024;09;15;01,FM-16,343,55,96,0,0
USW00014763,2024;09;15;01,FM-16,343,55,100,0,0
USW00014763,2024;09;15;01,FM-16,343,56,97,0,0
USW00014763,2024;09;15;01,FM-16,343,55,94,0,0
USW00014763,2024;09;15;01,FM-15,343,56,93,0,0
USW00014763,2024;09;15;02,FM-16,343,56,93,0,0
USW00014763,2024;09;15;02,FM-16,343,55,96,0,0
USW00014763,2024;09;15;02,FM-16,343,56,97,0,0
USW00014763,2024;09;15;02,FM-16,343,54,100,0,0
USW00014763,2024;09;15;02,FM-15,343,54,97,0,0
USW00014763,2024;09;15;03,FM-16,343,54,97,0,0
USW00014763,2024;09;15;03,FM-16,343,55,96,0,0
USW00014763,2024;09;15;03,FM-16,343,54,100,0,0
USW00014763,2024;09;15;03,FM-16,343,54,100,0,0
USW00014763,2024;09;15;03,FM-15,343,54,97,0,0
USW00014763,2024;09;15;04,FM-16,343,55,96,0,0
USW00014763,2024;09;15;04,FM-16,343,54,97,0,0
USW00014763,2024;09;15;04,FM-16,343,55,94,0,0
USW00014763,2024;09;15;04,FM-15,343,55,93,0,0
USW00014763,2024;09;15;05,FM-16,343,54,97,0,0
USW00014763,2024;09;15;05,FM-16,343,54,97,0,0
USW00014763,2024;09;15;05,FM-16,343,54,100,0,0
USW00014763,2024;09;15;05,FM-16,343,55,94,0,0
USW00014763,2024;09;15;05,FM-16,343,54,100,0,0
USW00014763,2024;09;15;05,FM-15,343,54,97,0,0
USW00014763,2024;09;15;05,FM-16,343,54,100,0,0
USW00014763,2024;09;15;06,FM-16,343,54,100,0,0
USW00014763,2024;09;15;06,FM-16,343,54,100,0,0
USW00014763,2024;09;15;06,FM-15,343,58,97,0,0
USW00014763,2024;09;15;08,FM-15,343,68,76,VRB,3
USW00014763,2024;09;15;09,FM-15,343,72,71,0,0
USW00014763,2024;09;15;10,FM-15,343,75,64,0,0
USW00014763,2024;09;15;11,FM-15,343,78,56,0,0
USW00014763,2024;09;15;12,FM-15,343,78,56,VRB,5
USW00014763,2024;09;15;13,FM-15,343,77,58,130,3
USW00014763,2024;09;15;14,FM-15,343,76,60,140,6
USW00014763,2024;09;15;15,FM-15,343,75,62,130,7
USW00014763,2024;09;15;16,FM-15,343,74,62,150,6
USW00014763,2024;09;15;17,FM-15,343,70,68,150,7
USW00014763,2024;09;15;18,FM-15,343,68,70,0,0
USW00014763,2024;09;15;19,FM-15,343,65,81,0,0
USW00014763,2024;09;15;20,FM-15,343,61,90,0,0
USW00014763,2024;09;15;21,FM-15,343,59,93,0,0
USW00014763,2024;09;15;22,FM-15,343,59,93,0,0
USW00014763,2024;09;15;23,FM-16,343,56,93,0,0
USW00014763,2024;09;15;23,FM-15,343,56,93,0,0
USW00014763,2024;09;16;00,SOD,,,,,
USW00014763,2024;09;16;00,FM-16,343,58,93,240,3
USW00014763,2024;09;16;00,FM-16,343,55,96,0,0
USW00014763,2024;09;16;00,FM-16,343,55,96,0,0
USW00014763,2024;09;16;00,FM-16,343,55,96,0,0
USW00014763,2024;09;16;00,FM-16,343,56,93,140,3
USW00014763,2024;09;16;00,FM-16,343,55,94,0,0
USW00014763,2024;09;16;00,FM-15,343,55,93,0,0
USW00014763,2024;09;16;01,FM-16,343,54,100,0,0
USW00014763,2024;09;16;01,FM-16,343,54,97,0,0
USW00014763,2024;09;16;01,FM-16,343,55,96,0,0
USW00014763,2024;09;16;01,FM-16,343,55,96,0,0
USW00014763,2024;09;16;01,FM-16,343,54,97,0,0
USW00014763,2024;09;16;01,FM-15,343,55,96,0,0
USW00014763,2024;09;16;02,FM-15,343,54,100,0,0
USW00014763,2024;09;16;03,FM-15,343,53,100,0,0
USW00014763,2024;09;16;04,FM-16,343,53,100,0,0
USW00014763,2024;09;16;04,FM-16,343,53,100,0,0
USW00014763,2024;09;16;04,FM-16,343,54,97,0,0
USW00014763,2024;09;16;04,FM-15,343,54,97,0,0
USW00014763,2024;09;16;05,FM-16,343,54,100,0,0
USW00014763,2024;09;16;05,FM-15,343,54,100,0,0
USW00014763,2024;09;16;06,FM-15,343,54,100,50,3
USW00014763,2024;09;16;07,FM-15,343,56,100,0,0
USW00014763,2024;09;16;08,FM-16,343,57,96,0,0
USW00014763,2024;09;16;08,FM-16,343,58,97,0,0
USW00014763,2024;09;16;08,FM-16,343,59,94,0,0
USW00014763,2024;09;16;08,FM-15,343,59,93,0,0
USW00014763,2024;09;16;09,FM-16,343,60,90,0,0
USW00014763,2024;09;16;09,FM-15,343,70,66,0,0
USW00014763,2024;09;16;10,FM-15,343,73,46,0,0
USW00014763,2024;09;16;11,FM-15,343,77,22,0,0
USW00014763,2024;09;16;12,FM-15,343,79,23,320,3
USW00014763,2024;09;16;13,FM-15,343,79,29,0,0
USW00014763,2024;09;16;14,FM-15,343,79,32,290,3
USW00014763,2024;09;16;15,FM-15,343,79,32,240,6
USW00014763,2024;09;16;16,FM-15,343,76,39,230,3
USW00014763,2024;09;16;17,FM-15,343,66,65,0,0
USW00014763,2024;09;16;18,FM-15,343,62,73,310,3
USW00014763,2024;09;16;19,FM-15,343,59,81,0,0
USW00014763,2024;09;16;20,FM-15,343,56,90,0,0
USW00014763,2024;09;16;21,FM-15,343,56,84,0,0
USW00014763,2024;09;16;22,FM-15,343,53,93,0,0
USW00014763,2024;09;16;23,FM-15,343,52,97,0,0
USW00014763,2024;09;17;00,SOD,,,,,
USW00014763,2024;09;17;00,FM-15,343,51,96,0,0
USW00014763,2024;09;17;01,FM-16,343,51,96,0,0
USW00014763,2024;09;17;01,FM-16,343,51,96,0,0
USW00014763,2024;09;17;01,FM-16,343,51,96,0,0
USW00014763,2024;09;17;01,FM-16,343,51,92,0,0
USW00014763,2024;09;17;01,FM-16,343,51,92,0,0
USW00014763,2024;09;17;01,FM-16,343,52,88,0,0
USW00014763,2024;09;17;01,FM-15,343,50,96,0,0
USW00014763,2024;09;17;02,FM-15,343,50,93,0,0
USW00014763,2024;09;17;03,FM-16,343,50,93,0,0
USW00014763,2024;09;17;03,FM-16,343,49,97,0,0
USW00014763,2024;09;17;03,FM-16,343,50,93,0,0
USW00014763,2024;09;17;03,FM-16,343,50,96,0,0
USW00014763,2024;09;17;03,FM-16,343,50,93,0,0
USW00014763,2024;09;17;03,FM-16,343,49,97,0,0
USW00014763,2024;09;17;03,FM-16,343,48,100,0,0
USW00014763,2024;09;17;03,FM-15,343,48,96,0,0
USW00014763,2024;09;17;03,FM-16,343,49,93,0,0
USW00014763,2024;09;17;04,FM-16,343,48,96,0,0
USW00014763,2024;09;17;04,FM-16,343,49,93,0,0
USW00014763,2024;09;17;04,FM-16,343,49,97,0,0
USW00014763,2024;09;17;04,FM-15,343,49,93,0,0
USW00014763,2024;09;17;05,FM-16,343,48,96,0,0
USW00014763,2024;09;17;05,FM-16,343,48,96,0,0
USW00014763,2024;09;17;05,FM-16,343,48,96,0,0
USW00014763,2024;09;17;05,FM-16,343,48,96,0,0
USW00014763,2024;09;17;05,FM-16,343,48,94,0,0
USW00014763,2024;09;17;05,FM-15,343,48,96,0,0
USW00014763,2024;09;17;05,FM-16,343,49,93,0,0
USW00014763,2024;09;17;06,FM-16,343,49,93,0,0
USW00014763,2024;09;17;06,FM-16,343,49,97,0,0
USW00014763,2024;09;17;06,FM-15,343,52,100,0,0
USW00014763,2024;09;17;07,FM-15,343,58,84,0,0
USW00014763,2024;09;17;08,FM-15,343,64,70,0,0
USW00014763,2024;09;17;09,FM-15,343,70,59,VRB,3
USW00014763,2024;09;17;10,FM-15,343,77,40,0,0
USW00014763,2024;09;17;11,FM-15,343,78,35,0,0
USW00014763,2024;09;17;12,FM-15,343,78,39,200,5
USW00014763,2024;09;17;13,FM-15,343,79,38,220,5
USW00014763,2024;09;17;14,FM-15,343,79,39,260,3
USW00014763,2024;09;17;15,FM-15,343,79,39,200,3
USW00014763,2024;09;17;16,FM-15,343,74,45,180,5
USW00014763,2024;09;17;17,FM-15,343,68,65,210,3
USW00014763,2024;09;17;18,FM-15,343,64,70,0,0
USW00014763,2024;09;17;19,FM-15,343,60,80,0,0
USW00014763,2024;09;17;20,FM-15,343,58,87,0,0
USW00014763,2024;09;17;21,FM-15,343,56,90,0,0
USW00014763,2024;09;17;22,FM-15,343,54,93,0,0
USW00014763,2024;09;17;23,FM-15,343,53,93,0,0
USW00014763,2024;09;18;00,SOD,,,,,
USW00014763,2024;09;18;00,FM-15,343,51,92,0,0
USW00014763,2024;09;18;01,FM-16,343,50,96,0,0
USW00014763,2024;09;18;01,FM-16,343,50,93,0,0
USW00014763,2024;09;18;01,FM-16,343,50,96,0,0
USW00014763,2024;09;18;01,FM-16,343,50,94,0,0
USW00014763,2024;09;18;01,FM-15,343,50,96,0,0
USW00014763,2024;09;18;02,FM-15,343,49,97,0,0
USW00014763,2024;09;18;03,FM-15,343,49,97,0,0
USW00014763,2024;09;18;04,FM-16,343,49,93,0,0
USW00014763,2024;09;18;04,FM-15,343,48,96,0,0
USW00014763,2024;09;18;05,FM-16,343,48,94,0,0
USW00014763,2024;09;18;05,FM-16,343,48,94,0,0
USW00014763,2024;09;18;05,FM-15,343,47,97,0,0
USW00014763,2024;09;18;06,FM-16,343,48,96,0,0
USW00014763,2024;09;18;06,FM-16,343,49,97,0,0
USW00014763,2024;09;18;06,FM-15,343,53,93,0,0
USW00014763,2024;09;18;07,FM-15,343,55,90,0,0
USW00014763,2024;09;18;08,FM-15,343,63,73,0,0
USW00014763,2024;09;18;09,FM-15,343,67,66,0,0
USW00014763,2024;09;18;10,FM-15,343,72,57,80,3
USW00014763,2024;09;18;11,FM-15,343,75,50,60,6
USW00014763,2024;09;18;12,FM-15,343,76,42,60,5
USW00014763,2024;09;18;13,FM-15,343,76,37,100,5
USW00014763,2024;09;18;14,FM-15,343,75,41,110,6
USW00014763,2024;09;18;15,FM-15,343,73,57,130,5
USW00014763,2024;09;18;16,FM-15,343,67,79,0,0
USW00014763,2024;09;18;17,FM-15,343,66,75,0,0
USW00014763,2024;09;18;18,FM-15,343,63,78,0,0
USW00014763,2024;09;18;19,FM-15,343,63,78,0,0
USW00014763,2024;09;18;20,FM-15,343,61,84,0,0
USW00014763,2024;09;18;21,FM-15,343,57,90,0,0
USW00014763,2024;09;18;22,FM-15,343,56,90,0,0
USW00014763,2024;09;18;23,FM-15,343,54,93,0,0
USW00014763,2024;09;19;00,SOD,,,,,
USW00014763,2024;09;19;00,FM-15,343,53,96,0,0
USW00014763,2024;09;19;01,FM-16,343,52,100,0,0
USW00014763,2024;09;19;01,FM-16,343,51,96,0,0
USW00014763,2024;09;19;01,FM-16,343,52,97,0,0
USW00014763,2024;09;19;01,FM-16,343,52,97,0,0
USW00014763,2024;09;19;01,FM-15,343,53,96,0,0
USW00014763,2024;09;19;02,FM-16,343,52,93,0,0
USW00014763,2024;09;19;02,FM-16,343,52,93,0,0
USW00014763,2024;09;19;02,FM-15,343,52,93,0,0
USW00014763,2024;09;19;03,FM-15,343,50,96,0,0
USW00014763,2024;09;19;04,FM-16,343,51,92,0,0
USW00014763,2024;09;19;04,FM-16,343,51,92,0,0
USW00014763,2024;09;19;04,FM-16,343,51,92,0,0
USW00014763,2024;09;19;04,FM-15,343,51,92,0,0
USW00014763,2024;09;19;05,FM-15,343,53,93,0,0
USW00014763,2024;09;19;06,FM-15,343,55,93,0,0
USW00014763,2024;09;19;07,FM-15,343,59,90,0,0
USW00014763,2024;09;19;08,FM-15,343,66,75,0,0
USW00014763,2024;09;19;09,FM-15,343,76,60,0,0
USW00014763,2024;09;19;10,FM-15,343,79,49,20,10
USW00014763,2024;09;19;11,FM-15,343,81,45,50,11
USW00014763,2024;09;19;12,FM-15,343,82,42,50,10
USW00014763,2024;09;19;13,FM-15,343,80,45,40,6
USW00014763,2024;09;19;14,FM-15,343,80,47,60,8
USW00014763,2024;09;19;15,FM-15,343,79,47,50,6
USW00014763,2024;09;19;16,FM-15,343,76,54,20,3
USW00014763,2024;09;19;17,FM-15,343,70,71,0,0
USW00014763,2024;09;19;18,FM-15,343,66,75,0,0
USW00014763,2024;09;19;19,FM-15,343,63,81,60,6
USW00014763,2024;09;19;20,FM-15,343,61,87,0,0
USW00014763,2024;09;19;21,FM-15,343,61,84,0,0
USW00014763,2024;09;19;22,FM-15,343,58,87,0,0
USW00014763,2024;09;19;23,FM-15,343,56,90,0,0
USW00014763,2024;09;20;00,SOD,,,,,
USW00014763,2024;09;20;00,FM-15,343,54,97,0,0
USW00014763,2024;09;20;01,FM-16,343,54,97,0,0
USW00014763,2024;09;20;01,FM-16,343,54,97,0,0
USW00014763,2024;09;20;01,FM-16,343,54,93,0,0
USW00014763,2024;09;20;01,FM-16,343,54,93,0,0
USW00014763,2024;09;20;01,FM-16,343,54,93,0,0
USW00014763,2024;09;20;01,FM-16,343,54,93,0,0
USW00014763,2024;09;20;01,FM-16,343,54,94,0,0
USW00014763,2024;09;20;01,FM-15,343,54,97,0,0
USW00014763,2024;09;20;02,FM-16,343,51,96,280,3
USW00014763,2024;09;20;02,FM-15,343,52,97,0,0
USW00014763,2024;09;20;03,FM-16,343,54,93,0,0
USW00014763,2024;09;20;03,FM-15,343,55,93,0,0
USW00014763,2024;09;20;04,FM-16,343,53,96,0,0
USW00014763,2024;09;20;04,FM-15,343,54,93,0,0
USW00014763,2024;09;20;05,FM-15,343,55,90,0,0
USW00014763,2024;09;20;06,FM-16,343,54,97,0,0
USW00014763,2024;09;20;06,FM-16,343,59,88,0,0
USW00014763,2024;09;20;06,FM-15,343,59,90,40,3
USW00014763,2024;09;20;07,FM-16,343,61,87,0,0
USW00014763,2024;09;20;07,FM-15,343,64,84,40,6
USW00014763,2024;09;20;08,FM-16,343,64,87,40,5
USW00014763,2024;09;20;08,FM-15,343,69,70,60,9
USW00014763,2024;09;20;09,FM-16,343,67,73,60,7
USW00014763,2024;09;20;09,FM-15,343,66,73,60,11
USW00014763,2024;09;20;10,FM-15,343,69,66,VRB,6
USW00014763,2024;09;20;11,FM-15,343,68,68,20,6
USW00014763,2024;09;20;12,FM-16,343,70,66,VRB,5
USW00014763,2024;09;20;12,FM-16,343,70,66,50,7
USW00014763,2024;09;20;12,FM-15,343,71,63,30,6
USW00014763,2024;09;20;13,FM-16,343,70,64,60,7
USW00014763,2024;09;20;13,FM-15,343,71,63,50,5
USW00014763,2024;09;20;14,FM-15,343,72,64,80,5
USW00014763,2024;09;20;15,FM-15,343,73,57,60,9
USW00014763,2024;09;20;16,FM-15,343,69,66,90,6
USW00014763,2024;09;20;17,FM-15,343,66,70,,
USW00014763,2024;09;20;18,FM-15,343,64,75,70,7
